,actividad,is_apellido1,is_apellido2,is_celular,is_direccion,is_fnac,is_nombre,is_nombrecompleto,is_nrofam,is_presencial,is_profesion,is_recontacto,is_remoto,is_telefono,loc_comuna,loc_provincia,loc_region,medio_inicial,sexo
4325,empleado,True,True,True,False,False,True,True,False,False,False,False,False,True,concepcion,concepcion,bio-bio,internet,masculino
4326,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,referidos,masculino
4327,profesional,True,False,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,finco,masculino
4330,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,santiago,santiago,metropolitana,recorrido por el sector,masculino
4331,empleado,True,True,True,False,False,True,True,False,False,False,False,False,True,concepcion,concepcion,bio-bio,internet,femenino
4332,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,referidos,femenino
4334,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,letreros,masculino
4337,empleado,True,False,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,letreros,masculino
4338,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,recontacto,masculino
4341,empleado,True,True,True,True,False,True,True,True,False,False,False,False,True,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
4343,profesional,True,True,True,True,True,True,True,False,False,True,False,False,False,talcahuano,concepcion,bio-bio,internet,masculino
4344,empleado,True,True,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
4345,empleado,True,True,True,True,False,True,True,True,False,False,False,False,True,san pedro de la paz,concepcion,bio-bio,recorrido por el sector,masculino
4346,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,lota,concepcion,bio-bio,internet,femenino
4348,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,coronel,concepcion,bio-bio,recorrido por el sector,femenino
4353,independiente (no profesional),True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,femenino
4354,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,otro,otro,otro,recontacto,masculino
4355,estudiante,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,femenino
4358,profesional,True,True,True,True,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,finco,femenino
4359,empleado,True,False,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,femenino
4363,profesional,True,True,True,True,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,finco,masculino
4364,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,san pedro de la paz,concepcion,bio-bio,letreros,masculino
4365,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
4367,empleado,True,False,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
4368,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,recontacto,masculino
4372,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,talcahuano,concepcion,bio-bio,referidos,masculino
4376,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,True,concepcion,concepcion,bio-bio,internet,femenino
4378,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,otro,otro,bio-bio,internet,masculino
4380,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
4381,profesional,True,True,True,True,True,True,True,False,False,True,False,False,False,talcahuano,concepcion,bio-bio,letreros,masculino
4383,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,talcahuano,concepcion,bio-bio,recorrido por el sector,masculino
4386,empleado,True,True,True,True,True,True,True,False,False,False,False,False,False,hualpen,concepcion,bio-bio,internet,masculino
4387,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,letreros,femenino
4388,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
4390,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
4393,profesional,True,True,True,True,True,True,True,False,False,True,False,False,False,talcahuano,concepcion,bio-bio,recorrido por el sector,masculino
4394,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
4395,sin informacion,True,True,True,True,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,femenino
4396,profesional,True,True,True,True,False,True,True,True,False,True,False,False,False,hualpen,concepcion,bio-bio,recorrido por el sector,femenino
4401,empleado,True,False,True,False,False,True,True,False,False,False,False,False,False,santiago,santiago,metropolitana,internet,masculino
4404,profesional,True,True,True,True,True,True,True,False,False,True,False,False,True,maipu,santiago,metropolitana,referidos,masculino
4405,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
4411,independiente (no profesional),True,True,True,True,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
4417,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,False,talcahuano,concepcion,bio-bio,finco,femenino
4419,profesional,True,True,True,True,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,letreros,masculino
4420,empleado,True,False,True,False,True,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
4424,sin informacion,True,True,True,True,False,True,True,False,False,False,False,False,True,concepcion,concepcion,bio-bio,internet,masculino
4425,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
4427,profesional,True,True,True,True,True,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,eventos,masculino
4428,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,True,talcahuano,concepcion,bio-bio,recorrido por el sector,masculino
4430,empleado,True,True,True,True,True,True,True,True,False,False,False,False,False,talcahuano,concepcion,bio-bio,internet,masculino
4432,independiente (no profesional),True,False,True,False,True,True,True,True,False,False,False,False,False,san pedro de la paz,concepcion,bio-bio,recorrido por el sector,masculino
4435,empleado,True,True,True,True,True,True,True,True,False,True,False,False,False,hualpen,concepcion,bio-bio,recorrido por el sector,masculino
4438,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
4439,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
4444,profesional,True,True,True,True,False,True,True,True,False,True,False,False,False,chiguayante,concepcion,bio-bio,internet,masculino
4445,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,femenino
4446,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,talcahuano,concepcion,bio-bio,recorrido por el sector,femenino
4447,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,femenino
4454,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
4455,empleado,True,True,True,True,True,True,True,True,False,False,False,False,False,talcahuano,concepcion,bio-bio,recorrido por el sector,masculino
4456,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
4457,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
4459,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,femenino
4465,empleado,True,True,True,False,False,True,True,True,False,False,False,False,False,talcahuano,concepcion,bio-bio,internet,femenino
4475,empleado,True,False,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
4476,tecnico,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
4478,empleado,True,True,True,True,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recontacto,femenino
4481,independiente (no profesional),True,True,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
4495,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,masculino
4496,sin informacion,True,False,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,femenino
4497,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,masculino
4501,empleado,True,True,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
4519,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,talcahuano,concepcion,bio-bio,internet,masculino
4522,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,True,concepcion,concepcion,bio-bio,internet,femenino
4528,independiente (no profesional),True,True,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,femenino
4537,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
4538,profesional,True,True,True,True,True,True,True,False,False,True,False,False,True,san pedro de la paz,concepcion,bio-bio,finco,femenino
4539,profesional,True,True,True,True,False,True,True,False,False,True,False,False,False,chiguayante,concepcion,bio-bio,recorrido por el sector,femenino
4540,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
4541,sin informacion,True,False,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,masculino
4543,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
